Task Type,Task Complexity,Execution Time,Energy Consumption,Cost
Vehicle Detection (Tram),5.174661188593836,3.449774125729224,0.9705130365910384,0.2384717276683211
Vehicle Detection (Metro),6.766136789088118,4.510757859392078,0.2977953404361974,0.13136538742204437
Pedestrian Detection,3.771857369100018,2.1994615884130937,0.7863844161194098,0.23871112898247696
Vehicle Detection (Tram),7.130280524733093,4.753520349822062,0.7991808974573771,0.3257805115133012
Vehicle Detection (Tram),6.709449559701059,4.47296637313404,0.2927464587991581,0.39497508049608804
Pedestrian Detection,1.6598398931058,0.9582997626028222,0.3541556816629561,0.1057918769242149
Vehicle Detection (Metro),7.209659471247083,4.806439647498055,0.48041645847340464,0.055394410559454654
Vehicle Detection (Bus),3.596910846620744,2.522568537563017,0.23436058475634136,0.10241432408937756
Pedestrian Detection,2.25097288773431,1.3004949771337628,0.30773766794336277,0.05773119729624521
Pedestrian Detection,1.0043383693611156,0.983226083047057,0.2792169134903605,0.047888216175559585
Vehicle Detection (Metro),6.7866216651148585,4.524414443409905,0.3109916597316177,0.13107001733414314
Pedestrian Detection,1.4978224177416952,0.8653638351335583,0.6891511282502507,0.2423900751280358
Vehicle Detection (Metro),8.41970839739908,5.613138931599387,0.8121475757933614,0.14118841066199228
Vehicle Detection (Bus),6.1525552965525305,4.10170353103502,0.7754292426375271,0.07230759613088067
Vehicle Detection (Tram),7.902900360468367,5.268600240312245,0.41049267385173627,0.3020088143407748
Vehicle Detection (Bus),3.7835110145261175,2.6534340865671853,0.7000906327564073,0.08441409647356002
Pedestrian Detection,2.680248541876849,2.792567706620723,0.17229293081913305,0.07621443082008587
Pedestrian Detection,2.680248541876849,1.96059043981675,0.4719602751691132,0.30783509356537625
Vehicle Detection (Bus),3.756571690706387,2.170351602912413,0.3694099836086737,0.10933091606109777
Vehicle Detection (Bus),6.274799976129874,4.183199984086582,0.6599717328996718,0.20062818278647054
Route Detection,5.995417570754138,3.4614225496219357,0.48690275422104146,0.27862449749185036
Route Detection,5.485310412049261,6.525366166121517,0.3569344657346683,0.1621453497230574
Vehicle Detection (Tram),5.727441530037722,3.8182943533584814,0.7896562626631025,0.31564939665015634
Vehicle Detection (Tram),6.1802302000661316,4.120153466710755,0.17713446932555393,0.14925763838301598
Vehicle Detection (Metro),8.687306836680156,5.791537891120104,0.3828065190310702,0.39713330733495095
Pedestrian Detection,3.059726504479791,3.1879481674928827,0.7262250983823886,0.06021220390582257
Vehicle Detection (Bus),5.142759826404399,3.428506550936266,0.4275571338170484,0.08424647510013486
Vehicle Detection (Bus),5.181095490772339,3.4540636605148927,0.7376466062133761,0.17372352530535012
Pedestrian Detection,3.508882517953797,3.655926625036856,0.35130920253006315,0.20032759467695987
Vehicle Detection (Tram),6.138005574803514,4.092003716535676,0.5545942546892473,0.07257857022654692
Vehicle Detection (Bus),5.584280684413997,3.7228537896093314,0.8529185468450797,0.3546149886842438
Route Detection,4.816730380491968,2.782856115313984,0.33858550698673295,0.2459979842240188
Vehicle Detection (Bus),6.452151313362215,4.301434208908144,0.4080704788010223,0.1545320030274597
Vehicle Detection (Bus),4.090747967250492,2.868904056096002,0.7215260930949822,0.24988081892417208
Pedestrian Detection,2.061113757282074,1.5076959710133069,0.5949236975026391,0.2759974959903394
Route Detection,4.671568814181036,4.573367350063363,0.32287730262408315,0.2769139760831959
Pedestrian Detection,1.184784534205947,0.6845068388502357,0.3719021582210573,0.3405761671325428
Pedestrian Detection,2.156105759932326,4.100257096488781,0.2868769801976481,0.1996206557719796
Vehicle Detection (Bus),4.349624363563441,8.271662037729202,0.6802715428930018,0.19293569739324723
Vehicle Detection (Tram),5.873811198388736,3.9158741322591575,0.5265812740257796,0.3547862424526971
Vehicle Detection (Tram),7.974037456798905,5.31602497119927,0.33972885174222944,0.4908882028771688
Vehicle Detection (Tram),6.428275910372557,4.285517273581704,0.7254934268428911,0.2446764450417483
Pedestrian Detection,2.533339927776696,2.6395027034500793,0.7729830085839964,0.19694435164258955
Vehicle Detection (Tram),6.20747408985407,4.138316059902714,0.8924436827207229,0.31801536427602267
Route Detection,4.4341334836785204,2.560023459134622,0.2040286951092541,0.278788578214129
Pedestrian Detection,1.034553829167097,1.0779081002949735,0.318773156789681,0.0863819696724579
Pedestrian Detection,3.162107473562092,1.8269011185931363,0.5274243822047558,0.11921123043755792
Vehicle Detection (Bus),3.5174454892683515,6.68911103383801,0.27652196648202215,0.18088584105649663
Vehicle Detection (Metro),6.400919361511776,4.267279574341184,0.2077822208383172,0.3625033910861706
Pedestrian Detection,2.134251596226684,1.8598195496435113,0.4339116176404151,0.15790032253980937
Vehicle Detection (Tram),5.981688753281717,3.9877925021878116,0.981230626292603,0.07766043444658141
Vehicle Detection (Tram),7.400169414738234,4.933446276492156,0.22509312289173405,0.3314566357336468
Vehicle Detection (Metro),8.511131824277946,5.674087882851964,0.6280788345960535,0.21660192563865666
Vehicle Detection (Bus),3.636211528530709,2.100813765646845,0.735153892829371,0.15082100516082889
Vehicle Detection (Bus),5.7118290762041255,3.8078860508027503,0.3856494563659767,0.06187172835811261
Vehicle Detection (Tram),7.374470382763663,4.916313588509109,0.4653043102240664,0.17349063237829865
Route Detection,6.255326422263961,4.575744745237639,0.6846095413610481,0.1681885638489166
Vehicle Detection (Tram),7.068688514195338,4.712459009463559,0.3822758813697982,0.12633988147855427
Vehicle Detection (Metro),8.374611265469316,5.583074176979544,0.15769801128499294,0.13158647027886938
Pedestrian Detection,2.435126051508753,4.630868790896815,0.7817292970848,0.1783793658353919
Vehicle Detection (Metro),8.890721903452077,5.927147935634718,0.5735362649292053,0.19031736206765026
Vehicle Detection (Tram),7.609354673367612,5.072903115578408,0.8334696606098626,0.20235125324824782
Vehicle Detection (Tram),7.34167742710722,4.894451618071479,0.5395062700220147,0.11440057692377364
Vehicle Detection (Tram),7.751102811168283,5.167401874112189,0.6831693522717337,0.29841781986746424
Vehicle Detection (Tram),7.537897661893264,5.025265107928843,0.20721010568099818,0.3543302007253944
Vehicle Detection (Metro),8.194741341720292,5.463160894480194,0.3817866753104011,0.10062784448289436
Vehicle Detection (Bus),5.557575938113763,3.705050625409175,0.9123499168191711,0.283299095627021
Pedestrian Detection,1.319926211537723,0.7620524006101939,0.564518861000438,0.16428680815289115
Vehicle Detection (Metro),8.005893852664384,5.337262568442923,0.1326229038833062,0.11464489679492326
Vehicle Detection (Tram),6.256462305239294,4.1709748701595295,0.6444852751676353,0.13878449321494102
Route Detection,5.613508655190184,3.273373156806624,0.3946812311063062,0.20091289695283754
Pedestrian Detection,3.838737596589736,7.300110859343643,0.5422964635810731,0.3370377920796524
Vehicle Detection (Tram),7.714511433304793,5.1430076222031955,0.48372524163334885,0.07375558556089998
Vehicle Detection (Metro),8.771860929524939,5.847907286349959,0.4783673000006925,0.302916451368546
Route Detection,4.721901110139381,4.114736993354871,0.5157888450543594,0.30808234447488014
Pedestrian Detection,2.017028049638346,1.4145725914168794,0.42788504509903086,0.06936183296097682
Route Detection,5.238801444528911,5.458339966167821,0.45494278989844883,0.03634131473617811
Vehicle Detection (Tram),7.639032584828313,5.092688389885542,0.7927093029395571,0.19440274679508157
Vehicle Detection (Bus),3.2531431776789024,1.8969867523437431,0.6358331989720479,0.20410605719439442
Route Detection,5.097781328576603,2.9431770240412396,0.31086466919902445,0.25695416206100796
Route Detection,6.241784637626867,4.565838987214559,0.12226556187688933,0.3352185840068291
Route Detection,4.66215955417716,4.564155882952067,0.6161203958659021,0.26109118768782
Vehicle Detection (Bus),4.8811924007016145,4.2535458651858,0.16271850908341745,0.3171850027653951
Route Detection,4.662659738276661,2.6919618806893273,0.09606555418668268,0.12526306531581594
Vehicle Detection (Bus),3.5646418813307834,2.078629207632624,0.7154444415248764,0.2386306188327627
Pedestrian Detection,1.1326177304776026,0.7943221207923592,0.7874068704974118,0.34115752662722193
Vehicle Detection (Tram),5.660280983103357,3.7735206554022382,0.48908834591939143,0.337539827202975
Pedestrian Detection,1.3531596137293247,2.5732978465072263,0.1148742846055406,0.1132064738362354
Vehicle Detection (Metro),7.600790573243621,5.067193715495748,0.9061741265011636,0.40709105719421634
Vehicle Detection (Metro),7.339582107405145,4.893054738270097,0.5719413901416694,0.18907931328958177
Pedestrian Detection,2.5521109742361556,1.4734477408964615,0.7264452137854542,0.2173763277513182
Vehicle Detection (Metro),7.560290383890656,5.040193589260437,0.34116452738161585,0.34187877042593956
Vehicle Detection (Metro),8.69056067595124,5.793707117300826,0.1608419616696646,0.3652117956252045
Vehicle Detection (Tram),7.911215091021926,5.274143394014618,0.7395006413366957,0.4203895212861557
Vehicle Detection (Metro),6.196509521732655,4.13100634782177,0.28245386161159464,0.21323519313190548
Vehicle Detection (Metro),8.307029217563127,5.538019478375418,0.2532397762575036,0.14504137563975913
Vehicle Detection (Tram),5.522431379063749,3.681620919375833,0.48651582039226104,0.2008843255384974
Vehicle Detection (Tram),5.42356671011879,3.6157111400791933,0.9084991714094043,0.34492072381556466
Vehicle Detection (Metro),6.239180586133193,4.159453724088795,0.5886839292390452,0.10605322657064141
Vehicle Detection (Metro),6.424633635765089,4.283089090510059,0.18382181299623762,0.0676733814071987
Pedestrian Detection,3.583132272358583,3.7332879081923833,0.2494134419978547,0.3236345272841859
Route Detection,6.883306347609315,4.0138230137952124,0.7434094447795756,0.33182234082057877
Vehicle Detection (Metro),8.56433975987979,5.7095598399198595,0.3060401132730164,0.20384535861578484
Vehicle Detection (Bus),4.916567762107409,4.284372497263536,0.6742657300992687,0.19554659530285645
Route Detection,4.69492367819445,2.7377239593722265,0.7202869355059565,0.20036050758945595
Route Detection,5.751870885727281,5.630960295546185,0.2980348039251243,0.0924117427302399
Vehicle Detection (Metro),7.111943582005825,4.741295721337217,0.6574484854106109,0.46121035682839284
Vehicle Detection (Tram),5.206053116361721,3.470702077574481,0.9373345319048214,0.06529764099193743
Pedestrian Detection,1.680820488666036,1.4646927334102513,0.1822301492560614,0.15798023385475155
Route Detection,6.992265552106896,7.285285178536785,0.46847414906463947,0.24559660609018713
Vehicle Detection (Tram),6.589481930806463,4.392987953870976,0.39647831183655147,0.40834925882246176
Vehicle Detection (Tram),6.381393049536496,4.254262033024331,0.9114454956519399,0.0783371013114331
Vehicle Detection (Tram),7.915269550965289,5.276846367310193,0.9891817104959433,0.23580894413649212
Vehicle Detection (Bus),5.528461264685337,3.685640843123558,0.3680295187324959,0.30987143518038873
Vehicle Detection (Tram),6.36370929336916,4.242472862246107,0.8139998725611195,0.1556434629511768
Pedestrian Detection,1.246207247576383,0.9115953156783272,0.6275145041815616,0.11097201521792589
Vehicle Detection (Metro),7.319409306369613,4.879606204246408,0.4259432778893302,0.2346837110398955
Vehicle Detection (Tram),7.960229885844614,5.306819923896409,0.678863597879895,0.22763024469427023
Vehicle Detection (Bus),4.288101258233101,3.1367278819488993,0.5711523110438147,0.30860507389792097
Vehicle Detection (Tram),7.1632265480844906,4.77548436538966,0.5815797061312992,0.05047024461145802
Vehicle Detection (Tram),6.028740220394743,4.019160146929829,0.4747132848729768,0.2454961725818618
Vehicle Detection (Tram),7.366930367253314,4.911286911502209,0.25413904240700236,0.48417971221587003
Vehicle Detection (Tram),5.548370764495014,3.698913842996676,0.5669889755853609,0.1277116052596533
Vehicle Detection (Bus),3.507162512206235,3.056195162515045,0.5956289840192599,0.24588145120873592
Vehicle Detection (Metro),7.0106956666035645,4.673797111069043,0.36118649940891523,0.1939523719381317
Vehicle Detection (Tram),7.181073331685507,4.787382221123671,0.4043991794131142,0.17457582760024992
Route Detection,4.376297072393759,3.201242745915267,0.7197512199025873,0.2886985374235864
Vehicle Detection (Bus),6.5503006131555015,4.366867075437001,0.9237852819844009,0.4097953807174775
Vehicle Detection (Metro),6.073749635825241,4.049166423883494,0.7446112055536854,0.3376827355198867
Vehicle Detection (Tram),5.518737766971675,3.67915851131445,0.6475425263476621,0.3787325065393652
Vehicle Detection (Bus),4.1017990737015815,7.800373744581017,0.11345248484261644,0.2580660492949972
Vehicle Detection (Tram),7.421080892987085,4.94738726199139,0.6952636924533081,0.34927210360873207
Vehicle Detection (Metro),6.777864483449087,4.518576322299391,0.5598266431361953,0.2861393811713751
Vehicle Detection (Bus),5.088847390527244,3.3925649270181624,0.1271536936120737,0.06491797564609987
Vehicle Detection (Metro),8.836973321992266,5.891315547994844,0.6892432171012891,0.05040708852564699
Pedestrian Detection,1.603220815366257,0.9256110382373233,0.40551985152863124,0.0361737437195693
Vehicle Detection (Metro),8.345475798282521,5.563650532188348,0.756831967869569,0.32468103073105564
Pedestrian Detection,1.7081671977608446,2.0320484350097194,0.6141074811800774,0.2919186712884677
Vehicle Detection (Bus),4.978742039581479,4.874083459734182,0.16523096255609318,0.0421030804094063
Route Detection,6.725802415653276,6.584418724038082,0.7991723948479671,0.15634495667562534
Vehicle Detection (Tram),5.5592118598806195,3.706141239920413,0.1548308007233932,0.3210574798615617
Vehicle Detection (Bus),4.629171101141791,4.033930642371114,0.7795623738330533,0.21112322738926703
Vehicle Detection (Tram),7.772749447236205,5.181832964824136,0.5553505178995333,0.13507235806251272
Pedestrian Detection,1.5190020678376617,1.4870709900792405,0.5857968297129873,0.15587747490375584
Vehicle Detection (Tram),7.419587640715161,4.946391760476774,0.31668667297072495,0.3481317300203827
Pedestrian Detection,3.1135767736268765,1.8156021943643896,0.13424703032896318,0.18899600279287643
Vehicle Detection (Bus),5.908095406982833,3.9387302713218886,0.34536523322052454,0.17333692051509506
Route Detection,4.224494278282797,8.033702690052161,0.5221553470568524,0.22185587673196513
Vehicle Detection (Metro),6.862436994797985,4.57495799653199,0.7937802162893066,0.4713219970480506
Route Detection,5.378168712065051,6.397909600943009,0.4211453601098299,0.05865001162904269
Vehicle Detection (Tram),5.30963832907858,3.5397588860523865,0.567808144684195,0.0645190137817211
Vehicle Detection (Tram),5.07790283250354,3.38526855500236,0.6771936371424925,0.11184832428549611
Vehicle Detection (Bus),4.816921171995627,4.71566424301848,0.16452922538852782,0.07497283289921032
Route Detection,5.708424353949361,6.7907841750033535,0.18265747036149038,0.07131926762641642
